customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,DailyCharges
0292-wegch,No,female,0,1,1,54,1,yes,dsl,no,yes,yes,yes,yes,yes,month-to-month,1,electronic check,86.2,4524.05,2.8733333333333335
0295-pphdo,Yes,male,0,0,0,1,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.45,95.45,3.1816666666666666
0295-qvkpb,No,male,0,0,0,5,1,no,dsl,no,no,yes,yes,yes,no,month-to-month,1,credit card (automatic),63.95,318.1,2.131666666666667
0297-rbcsg,No,male,0,0,0,19,1,no,dsl,no,yes,no,yes,no,yes,one year,1,bank transfer (automatic),65.35,1231.85,2.1783333333333332
0298-xacet,No,male,0,1,1,52,0,no,dsl,no,yes,yes,yes,yes,no,two year,0,mailed check,50.2,2554.0,1.6733333333333333
0301-fidrb,No,female,0,1,1,72,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),63.8,4684.3,2.1266666666666665
0301-kobtq,No,male,0,0,0,32,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),20.05,614.45,0.6683333333333333
0302-joivn,Yes,female,0,1,0,8,1,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,0,electronic check,101.15,842.9,3.371666666666667
0303-uncip,No,male,0,0,0,41,1,yes,dsl,no,no,yes,no,no,yes,one year,0,mailed check,65.0,2531.8,2.1666666666666665
0303-wmmrn,No,male,0,0,0,5,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.25,86.05,0.6416666666666667
0305-sqecb,No,female,0,0,1,11,0,no,dsl,yes,no,no,yes,no,no,one year,1,mailed check,36.05,402.6,1.2016666666666667
0306-jaele,Yes,male,0,0,0,5,1,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,electronic check,96.1,453.4,3.203333333333333
0307-bcopk,No,female,0,0,0,16,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.05,326.65,0.635
0308-giqjt,No,male,1,0,0,71,1,yes,fiber optic,no,yes,no,yes,yes,yes,one year,0,bank transfer (automatic),105.75,7382.85,3.525
0308-ivgok,No,female,0,0,0,11,0,no,dsl,no,yes,yes,yes,no,no,one year,1,credit card (automatic),40.4,422.6,1.3466666666666667
0310-mvlet,Yes,female,0,1,1,61,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,99.15,6010.05,3.305
0310-sucin,No,female,0,1,0,71,1,no,dsl,yes,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),84.8,6046.1,2.8266666666666667
0310-vqxam,No,male,0,0,0,9,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,178.8,0.6616666666666667
0311-qywss,No,female,0,0,0,6,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,electronic check,49.45,314.6,1.6483333333333334
0311-unpff,Yes,female,0,0,0,26,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),88.8,2274.35,2.96
0314-tkosi,No,female,0,0,0,6,1,no,dsl,yes,yes,no,no,no,no,month-to-month,0,mailed check,55.15,322.9,1.8383333333333334
0315-lvcrk,No,male,0,0,0,11,1,no,fiber optic,no,no,yes,no,no,yes,month-to-month,0,electronic check,84.8,888.75,2.8266666666666667
0318-quuob,Yes,male,0,1,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,80.55,80.55,2.685
0318-zopws,No,female,0,1,0,49,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),20.15,973.35,0.6716666666666666
0319-qztco,No,female,0,1,1,3,1,no,dsl,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),58.7,168.6,1.9566666666666668
0320-dwvtu,No,female,0,0,0,53,1,no,fiber optic,yes,yes,yes,yes,no,yes,two year,0,mailed check,99.5,5424.25,3.316666666666667
0320-jdnqg,Yes,male,0,1,1,23,1,no,fiber optic,yes,no,no,yes,yes,yes,month-to-month,1,electronic check,99.85,2331.3,3.328333333333333
0322-chqru,Yes,male,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.35,89.5,1.5116666666666667
0322-yinqp,Yes,male,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,mailed check,48.55,48.55,1.6183333333333332
0323-xwwtn,No,male,0,0,1,3,1,yes,no,no,no,no,no,no,no,two year,1,mailed check,26.4,121.25,0.88
0324-brpcj,Yes,female,1,1,0,68,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,100.2,6851.65,3.3400000000000003
0325-xbfac,Yes,male,0,0,0,8,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,94.7,740.3,3.1566666666666667
0326-vdyxe,No,female,0,1,0,70,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,electronic check,97.65,6982.5,3.2550000000000003
0327-wfzsy,No,male,0,1,1,39,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,0,electronic check,100.0,3835.55,3.3333333333333335
0328-grpmv,Yes,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.1,70.1,2.3366666666666664
0328-ibupk,Unknown,female,0,1,1,51,0,no,dsl,yes,no,no,yes,no,no,two year,0,bank transfer (automatic),34.2,1782.0,1.1400000000000001
0329-gtiaj,Yes,female,0,0,0,3,1,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,1,electronic check,97.9,315.3,3.2633333333333336
0330-bgyze,No,male,0,1,0,60,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),102.5,6157.6,3.4166666666666665
0330-ivzha,Yes,female,0,1,0,5,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,69.95,330.15,2.3316666666666666
0334-gddso,Yes,male,1,0,0,3,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,81.35,233.7,2.7116666666666664
0334-zfjsr,No,female,0,1,0,55,1,yes,dsl,yes,yes,no,yes,no,no,one year,1,credit card (automatic),66.05,3462.1,2.2016666666666667
0336-kxkfk,No,male,0,0,0,72,0,no,dsl,yes,no,yes,yes,yes,yes,two year,1,credit card (automatic),61.2,4390.25,2.04
0336-pikei,No,male,1,1,0,72,1,no,dsl,yes,yes,yes,yes,yes,no,two year,0,bank transfer (automatic),74.4,5360.75,2.48
0337-cnpze,Yes,female,0,0,0,41,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,106.3,4443.45,3.5433333333333334
0343-qluzp,No,male,0,0,0,60,0,no,dsl,yes,yes,yes,no,no,no,two year,0,bank transfer (automatic),39.6,2424.5,1.32
0345-hkjvm,Yes,female,0,0,0,6,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,89.3,577.6,2.9766666666666666
0345-xmmug,No,female,0,1,0,46,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,credit card (automatic),108.9,4854.3,3.6300000000000003
0347-ubkuz,No,female,0,0,0,15,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.9,320.45,0.6633333333333333
0348-sdkol,Yes,female,0,1,0,58,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,credit card (automatic),102.1,5885.4,3.4033333333333333
0354-vxmjc,No,male,0,1,1,23,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.6,426.65,0.6533333333333334
0354-wyrok,Yes,female,1,1,1,31,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,98.9,2911.3,3.296666666666667
0356-erhvt,No,male,0,1,0,11,1,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),45.9,521.9,1.53
0356-obmac,No,female,1,0,0,56,1,yes,fiber optic,no,yes,yes,yes,yes,no,two year,1,bank transfer (automatic),99.9,5706.3,3.33
0357-nvcri,No,female,0,0,1,25,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.05,471.7,0.6683333333333333
0361-hjrdx,No,female,0,0,0,68,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),64.35,4539.6,2.145
0362-raoqo,No,female,0,0,0,40,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.65,830.25,0.6549999999999999
0362-zbzwj,Yes,male,0,0,0,36,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.9,3067.2,2.83
0363-qjvfx,Yes,male,0,0,0,32,1,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,1,credit card (automatic),108.15,3432.9,3.605
0363-svhyr,No,male,0,1,1,71,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),86.85,6263.8,2.895
0365-bzuwy,No,male,0,1,0,17,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,102.55,1742.5,3.4183333333333334
0365-gxezs,No,male,0,1,0,18,1,no,fiber optic,no,no,yes,yes,no,no,month-to-month,0,electronic check,78.2,1468.75,2.606666666666667
0365-trtpy,No,female,0,0,0,37,1,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,0,bank transfer (automatic),91.2,3382.3,3.04
0366-nqshs,No,male,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.35,46.35,0.645
0369-zgovk,No,female,0,1,1,28,1,no,fiber optic,no,no,no,no,no,no,one year,1,bank transfer (automatic),70.4,1992.2,2.3466666666666667
0373-aivnj,No,male,0,0,0,9,0,no,dsl,yes,yes,yes,no,no,no,one year,0,mailed check,39.55,373.0,1.3183333333333331
0374-aacsz,No,female,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,electronic check,50.15,50.15,1.6716666666666666
0374-fiuca,No,male,0,1,0,65,1,no,no,no,no,no,no,no,no,two year,1,credit card (automatic),20.4,1414.45,0.6799999999999999
0374-ioegq,No,female,0,0,0,3,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.6,122.7,1.4866666666666668
0375-hvgxo,Yes,female,0,0,0,1,0,no,dsl,no,no,no,no,yes,no,month-to-month,1,electronic check,34.7,34.7,1.1566666666666667
0376-oiwme,No,male,0,1,0,36,1,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,electronic check,93.6,3366.05,3.1199999999999997
0376-ymcjc,Yes,male,0,0,0,23,1,yes,fiber optic,no,no,no,yes,yes,no,month-to-month,1,electronic check,90.6,1943.2,3.02
0377-jbkkt,No,male,0,1,1,22,1,no,dsl,yes,yes,no,yes,no,no,month-to-month,1,mailed check,57.95,1271.8,1.9316666666666669
0378-cjkpv,No,female,0,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),112.1,7965.95,3.7366666666666664
0378-nhqxu,Yes,female,0,1,1,17,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,0,electronic check,88.25,1460.65,2.941666666666667
0378-tovms,Yes,female,0,0,0,3,1,no,fiber optic,no,no,no,yes,no,yes,month-to-month,0,electronic check,85.8,272.2,2.86
0378-xszpu,Yes,male,0,1,0,58,1,no,dsl,yes,yes,yes,no,no,no,one year,0,credit card (automatic),60.3,3563.8,2.01
0379-djqhr,No,male,0,1,1,67,1,no,dsl,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),81.35,5398.6,2.7116666666666664
0380-neavx,No,male,1,0,0,34,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,99.85,3343.15,3.328333333333333
0380-zcsbi,No,male,0,0,0,10,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.0,198.7,0.6666666666666666
0383-cldda,No,female,0,0,0,69,1,yes,dsl,yes,no,yes,yes,yes,yes,two year,1,credit card (automatic),85.35,5897.4,2.8449999999999998
0384-lpite,No,male,0,0,0,40,0,no,dsl,yes,yes,yes,no,yes,yes,one year,0,credit card (automatic),62.05,2511.55,2.0683333333333334
0384-rvbpi,No,male,0,0,0,20,1,no,dsl,yes,no,yes,no,no,yes,month-to-month,0,credit card (automatic),64.4,1398.6,2.146666666666667
0386-cwrgm,No,female,0,1,1,46,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.4,967.85,0.6466666666666666
0388-eopex,Yes,female,0,1,0,2,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,74.4,139.4,2.48
0390-dcfdq,Yes,female,1,1,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.45,70.45,2.3483333333333336
0392-bziuw,No,female,0,1,0,72,1,yes,fiber optic,yes,no,yes,no,yes,yes,two year,1,credit card (automatic),105.0,7589.8,3.5
0394-yondk,No,male,0,1,1,70,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.15,1790.15,0.8383333333333333
0396-hujbp,No,female,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.3,44.4,0.6433333333333333
0396-ukgai,No,male,0,0,1,23,1,no,dsl,no,yes,no,yes,no,no,month-to-month,1,bank transfer (automatic),55.3,1284.2,1.8433333333333333
0396-ychwo,No,male,0,1,0,36,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.4,3474.2,3.18
0397-gzbbc,Yes,male,1,1,0,59,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),93.85,5574.75,3.128333333333333
0397-zxwqf,No,male,0,0,0,67,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.5,1430.95,0.6833333333333333
0401-wdbxm,No,male,0,1,1,72,1,yes,fiber optic,yes,no,yes,no,yes,yes,two year,1,bank transfer (automatic),105.55,7542.25,3.518333333333333
0402-cqajn,Yes,female,0,0,0,37,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),101.9,3545.35,3.396666666666667
0402-oamen,No,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.45,1709.1,0.815
0404-ahasp,No,male,0,1,0,72,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.7,1421.9,0.6566666666666666
0404-swrvg,Yes,male,0,0,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,74.4,229.55,2.48
0406-bpdvr,Yes,female,1,1,0,54,1,yes,fiber optic,no,yes,no,no,yes,yes,one year,1,credit card (automatic),101.5,5373.1,3.3833333333333333
0407-bdjkb,Yes,male,0,1,0,60,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,95.75,5742.9,3.191666666666667
0409-wtmpl,No,female,0,1,0,58,1,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,1,credit card (automatic),110.65,6526.65,3.6883333333333335
0410-ipfty,No,female,0,1,0,31,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,1,bank transfer (automatic),83.85,2674.15,2.795
0411-ezjze,No,female,0,0,0,3,1,yes,dsl,no,no,no,no,yes,no,month-to-month,1,electronic check,60.25,170.5,2.0083333333333333
0412-uccnp,No,male,0,0,0,55,1,no,dsl,yes,no,yes,yes,no,no,two year,1,electronic check,59.2,3175.85,1.9733333333333334
0415-mosgf,Yes,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,44.4,44.4,1.48
0419-yaapx,No,male,0,1,0,49,1,no,fiber optic,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),85.3,4297.95,2.8433333333333333
0420-bwtpw,Yes,male,0,0,1,8,0,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,25.5,215.2,0.85
0420-hlgxf,No,female,1,0,0,39,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,99.75,4036.0,3.325
0420-txvsg,No,male,0,1,0,66,1,yes,dsl,yes,yes,yes,no,no,no,two year,1,credit card (automatic),66.1,4428.45,2.203333333333333
0422-ohqhq,No,female,0,1,1,15,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.55,295.95,0.685
0422-uxfap,No,female,0,1,0,51,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,electronic check,98.85,4947.55,3.295
0423-udijq,No,male,1,0,0,9,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,mailed check,49.2,447.9,1.6400000000000001
0426-tirne,Yes,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.9,20.9,0.6966666666666667
0428-axxlj,No,male,0,0,0,25,1,no,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),19.5,516.3,0.65
0428-ikycp,No,male,0,1,0,22,1,no,fiber optic,no,no,yes,no,yes,no,month-to-month,1,bank transfer (automatic),87.0,1850.65,2.9
0430-ihcdj,No,male,0,0,0,15,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,49.0,749.25,1.6333333333333333
0431-apwvy,Yes,female,0,1,1,28,1,no,fiber optic,no,no,no,no,yes,yes,one year,1,bank transfer (automatic),90.1,2598.95,3.003333333333333
0432-cajzv,No,male,0,0,0,3,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,mailed check,90.7,237.65,3.0233333333333334
0434-csfon,No,female,0,1,0,47,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,100.5,4707.1,3.35
0436-twffz,No,female,0,0,0,67,1,yes,dsl,yes,no,yes,yes,yes,yes,two year,1,mailed check,85.25,5714.2,2.841666666666667
0439-ifyun,No,female,1,0,0,18,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,74.7,1294.6,2.49
0440-ekdcf,No,male,0,1,0,62,1,no,dsl,no,yes,yes,yes,no,no,two year,1,credit card (automatic),60.15,3753.2,2.005
0440-mogpm,No,female,0,0,0,41,1,yes,dsl,no,yes,yes,no,yes,yes,one year,1,electronic check,80.55,3263.9,2.685
0440-qexbz,No,female,0,0,0,44,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,50.15,2139.1,1.6716666666666666
0440-uedai,No,female,0,0,0,53,1,no,fiber optic,no,yes,yes,yes,no,yes,one year,1,credit card (automatic),94.45,5042.75,3.1483333333333334
0442-tdyuo,No,male,0,1,0,48,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.05,1036.0,0.6683333333333333
0442-zxkvs,No,female,1,1,0,54,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),115.6,6431.05,3.853333333333333
0447-bemng,Yes,female,0,1,0,48,0,no,dsl,yes,no,yes,no,no,yes,month-to-month,1,bank transfer (automatic),45.3,2145.0,1.51
0447-rxsgd,No,male,0,0,0,24,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,bank transfer (automatic),99.65,2404.85,3.3216666666666668
0448-yznze,Unknown,male,1,1,0,27,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,95.55,2510.2,3.185
0454-okrct,No,male,0,0,0,33,1,no,fiber optic,no,yes,no,yes,no,no,two year,0,bank transfer (automatic),80.6,2651.1,2.6866666666666665
0455-entcr,No,male,0,1,0,66,1,yes,dsl,yes,yes,no,yes,yes,yes,two year,0,electronic check,85.25,5538.35,2.841666666666667
0455-xfass,No,female,0,1,1,3,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.55,200.2,2.3183333333333334
0458-heuzg,No,female,0,0,0,13,0,no,dsl,no,no,yes,yes,no,no,two year,0,mailed check,35.4,450.4,1.18
0459-spzhj,No,male,0,1,1,63,1,yes,dsl,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),83.5,5435.0,2.783333333333333
0461-cvkmu,Yes,female,0,1,1,23,1,no,fiber optic,no,yes,yes,yes,no,no,month-to-month,0,electronic check,83.8,1900.25,2.7933333333333334
0463-txoak,No,male,0,0,1,52,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.6,1334.5,0.8533333333333334
0463-wzzko,No,male,0,0,0,3,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.75,67.1,0.6916666666666667
0463-zsdnt,No,male,0,0,0,10,1,no,dsl,no,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),56.75,503.25,1.8916666666666666
0464-wjtko,No,female,0,1,1,72,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.1,1460.85,0.67
0468-yrpxn,No,male,0,0,0,29,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,credit card (automatic),98.8,2807.1,3.2933333333333334
0471-arvmx,No,female,1,1,0,62,1,yes,fiber optic,yes,no,yes,no,yes,yes,one year,1,electronic check,104.85,6312.9,3.4949999999999997
0471-lvhgk,Yes,male,0,1,0,41,1,yes,dsl,no,no,yes,no,yes,yes,one year,1,electronic check,73.0,3001.2,2.433333333333333
0475-rijep,Yes,male,0,0,0,43,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,77.85,3365.85,2.5949999999999998
0479-hmswa,No,female,0,0,1,26,1,no,fiber optic,no,yes,yes,yes,yes,yes,two year,1,electronic check,105.45,2715.3,3.515
0480-bixde,No,female,0,1,0,19,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,96.8,1743.05,3.2266666666666666
0480-kyjva,No,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.25,1784.5,0.8083333333333333
0481-sumcb,No,female,1,0,0,45,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,bank transfer (automatic),102.15,4735.35,3.4050000000000002
0484-ffvbj,No,male,0,0,0,32,1,no,dsl,no,no,no,no,yes,yes,one year,1,bank transfer (automatic),64.85,2010.95,2.1616666666666666
0484-jpbru,No,male,0,0,0,41,1,yes,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.25,996.45,0.8416666666666667
0485-zbsln,No,male,0,1,1,65,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.75,1715.1,0.825
0486-heczi,Yes,male,0,1,0,55,1,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,1,electronic check,96.75,5238.9,3.225
0486-lgcch,No,male,0,1,1,11,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.65,225.75,0.6549999999999999
0487-crlzf,No,female,0,0,0,49,1,no,dsl,no,no,yes,yes,yes,yes,two year,1,bank transfer (automatic),74.45,3721.9,2.481666666666667
0487-rpvum,No,male,0,1,0,61,1,yes,fiber optic,yes,no,yes,yes,yes,no,month-to-month,0,bank transfer (automatic),99.4,5943.65,3.3133333333333335
0487-vvuvk,No,male,0,1,1,25,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.15,477.6,0.6383333333333333
0488-gslfr,Yes,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.5,69.5,2.316666666666667
0489-wmemg,No,female,0,0,1,23,1,no,dsl,no,no,no,yes,no,no,one year,1,electronic check,49.45,1119.35,1.6483333333333334
0491-kapqg,No,male,0,0,0,21,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,73.7,1558.7,2.4566666666666666
0495-rvcbf,Yes,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.7,79.7,2.6566666666666667
0495-zbngw,Yes,male,1,1,0,5,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,bank transfer (automatic),79.9,343.95,2.6633333333333336
0496-ahook,No,male,0,1,0,24,1,no,dsl,yes,no,no,yes,yes,yes,one year,0,bank transfer (automatic),74.4,1712.9,2.48
0504-hhapi,Yes,female,1,0,0,27,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,0,credit card (automatic),88.3,2467.75,2.9433333333333334
0505-spoow,No,female,0,1,0,70,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.8,1397.65,0.66
0506-lvngn,Yes,female,1,0,0,5,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,credit card (automatic),75.55,349.65,2.518333333333333
0506-ylvkj,No,male,0,1,1,46,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.2,917.45,0.6733333333333333
0508-oolto,No,female,0,1,1,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,71.65,135.75,2.3883333333333336
0508-sqwpl,No,female,0,1,1,57,1,no,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),20.1,1087.7,0.67
0510-exsmq,Unknown,female,0,0,0,9,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,69.05,651.5,2.3016666666666667
0511-jteoy,Yes,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,mailed check,71.1,71.1,2.3699999999999997
0512-flfdw,No,female,1,1,0,60,1,yes,fiber optic,no,no,yes,no,yes,yes,one year,1,credit card (automatic),100.5,6029.0,3.35
0513-rbgpe,No,male,0,1,1,37,1,yes,dsl,yes,no,yes,yes,no,no,two year,1,credit card (automatic),62.8,2278.75,2.0933333333333333
0515-ypmcw,Yes,male,0,0,1,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.45,70.45,2.3483333333333336
0516-oohar,No,male,0,1,1,28,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),100.35,2799.0,3.3449999999999998
0516-qreyc,No,female,1,0,0,24,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.3,459.95,0.6766666666666666
